roll_no,sub_code,internal_marks,external_marks,sgpa,total_marks
1783930030,RAS101,22,48,8.5,70
1783930030,RAS102,27,45,8.5,72
1783930030,RAS103,30,69,8.5,99
1783930030,RME101,27,39,8.5,66
1783930030,RCS101,27,48,8.5,75
1783930030,RAS152,47,46,8.5,93
1783930030,RME151,46,47,8.5,93
1783930030,RCS151,47,45,8.5,92
1783930030,RCE151,45,39,8.5,84
1783930030,RAS203,28,40,8.13,68
1783930030,RAS201,22,56,8.13,78
1783930030,REE201,27,47,8.13,74
1783930030,RAS204,27,37,8.13,64
1783930030,REC201,28,47,8.13,75
1783930030,RAS251,44,46,8.13,90
1783930030,REE251,48,49,8.13,97
1783930030,RAS254,45,45,8.13,90
1783930030,RME252,49,47,8.13,96
1783930030,RAS301,27,39,7.63,66
1783930030,RVE301,25,38,7.63,63
1783930030,REE305,26,51,7.63,77
1783930030,REC301,27,47,7.63,74
1783930030,REC302,26,41,7.63,67
1783930030,REC303,28,40,7.63,68
1783930030,REC351,45,42,7.63,87
1783930030,REC352,46,39,7.63,85
1783930030,REC353,39,49,7.63,88
1783930030,REC354,47,48,7.63,95
1783930030,ROE047,30,36,8.13,66
1783930030,RAS402,26,45,8.13,71
1783930030,REC401,27,37,8.13,64
1783930030,REC402,28,51,8.13,79
1783930030,REC403,29,52,8.13,81
1783930030,RCS406,30,47,8.13,77
1783930030,REC451,45,47,8.13,92
1783930030,REC452,42,45,8.13,87
1783930030,REC453,45,48,8.13,93
1783930030,RCS456,47,43,8.13,90
1783930030,RAS501,29,53,8.88,82
1783930030,RAS502,28,50,8.88,78
1783930030,REC501A,28,52,8.88,80
1783930030,REC502,30,56,8.88,86
1783930030,REC503,29,56,8.88,85
1783930030,REC051,28,44,8.88,72
1783930030,REC551,46,47,8.88,93
1783930030,REC552,48,48,8.88,96
1783930030,REC553,48,48,8.88,96
1783930030,REC554,45,45,8.88,90
1783930030,RAS601,30,54,8.83,84
1783930030,RUC601,28,53,8.83,81
1783930030,RIC603,27,52,8.83,79
1783930030,REC601,29,53,8.83,82
1783930030,REC602,29,53,8.83,82
1783930030,REC064,25,51,8.83,76
1783930030,REC651,44,45,8.83,89
1783930030,REC652,46,46,8.83,92
1783930030,RIC653,48,46,8.83,94
1783930030,RIC651,48,46,8.83,94
1783930030,ROE072,29,32,8.13,61
1783930030,REC072,29,49,8.13,78
1783930030,REC075,29,48,8.13,77
1783930030,REC701,29,42,8.13,71
1783930030,REC702,29,37,8.13,66
1783930030,REC751,48,48,8.13,96
1783930030,REC752,43,48,8.13,91
1783930030,REC753,85,0,8.13,85
1783930030,REC754,175,0,8.13,175
1783930031,RAS101,18,45,7.04,63
1783930031,RAS102,19,26,7.04,45
1783930031,RAS103,24,32,7.04,56
1783930031,RME101,23,53,7.04,76
1783930031,RCS101,23,42,7.04,65
1783930031,RAS152,40,38,7.04,78
1783930031,RME151,43,43,7.04,86
1783930031,RCS151,43,45,7.04,88
1783930031,RCE151,46,40,7.04,86
1783930031,RAS203,23,33,6.46,56
1783930031,RAS201,20,41,6.46,61
1783930031,REE201,21,38,6.46,59
1783930031,RAS204,23,33,6.46,56
1783930031,REC201,21,23,6.46,44
1783930031,RAS251,43,45,6.46,88
1783930031,REE251,42,46,6.46,88
1783930031,RAS254,45,38,6.46,83
1783930031,RME252,46,38,6.46,84
1783930031,RAS301,19,27,6.96,46
1783930031,RVE301,23,29,6.96,52
1783930031,REE305,22,46,6.96,68
1783930031,REC301,27,34,6.96,61
1783930031,REC302,17,57,6.96,74
1783930031,REC303,23,45,6.96,68
1783930031,REC351,43,37,6.96,80
1783930031,REC352,38,34,6.96,72
1783930031,REC353,40,47,6.96,87
1783930031,REC354,40,35,6.96,75
1783930031,ROE047,28,21,6.5,49
1783930031,RAS402,21,42,6.5,63
1783930031,REC401,22,29,6.5,51
1783930031,REC402,17,45,6.5,62
1783930031,REC403,18,40,6.5,58
1783930031,RCS406,19,39,6.5,58
1783930031,REC451,41,37,6.5,78
1783930031,REC452,34,38,6.5,72
1783930031,REC453,44,45,6.5,89
1783930031,RCS456,41,37,6.5,78
1783930031,RAS501,26,45,7.0,71
1783930031,RAS502,23,49,7.0,72
1783930031,REC501A,18,43,7.0,61
1783930031,REC502,19,30,7.0,49
1783930031,REC503,19,42,7.0,61
1783930031,REC051,17,39,7.0,56
1783930031,REC551,43,36,7.0,79
1783930031,REC552,45,44,7.0,89
1783930031,REC553,38,44,7.0,82
1783930031,REC554,42,35,7.0,77
1783930031,RAS601,28,47,7.38,75
1783930031,RUC601,25,45,7.38,70
1783930031,RIC603,16,38,7.38,54
1783930031,REC601,23,43,7.38,66
1783930031,REC602,20,41,7.38,61
1783930031,REC064,23,43,7.38,66
1783930031,REC651,44,42,7.38,86
1783930031,REC652,41,41,7.38,82
1783930031,RIC653,34,39,7.38,73
1783930031,RIC651,34,39,7.38,73
1783930031,ROE072,24,27,7.04,51
1783930031,REC072,19,31,7.04,50
1783930031,REC075,21,53,7.04,74
1783930031,REC701,24,25,7.04,49
1783930031,REC702,21,40,7.04,61
1783930031,REC751,40,42,7.04,82
1783930031,REC752,36,42,7.04,78
1783930031,REC753,75,0,7.04,75
1783930031,REC754,175,0,7.04,175
1783930032,RAS101,18,53,7.75,71
1783930032,RAS102,27,43,7.75,70
1783930032,RAS103,25,36,7.75,61
1783930032,RME101,28,35,7.75,63
1783930032,RCS101,24,33,7.75,57
1783930032,RAS152,47,45,7.75,92
1783930032,RME151,47,44,7.75,91
1783930032,RCS151,44,47,7.75,91
1783930032,RCE151,45,39,7.75,84
1783930032,RAS203,18,37,7.38,55
1783930032,RAS201,18,40,7.38,58
1783930032,REE201,26,56,7.38,82
1783930032,RAS204,26,30,7.38,56
1783930032,REC201,24,40,7.38,64
1783930032,RAS251,42,47,7.38,89
1783930032,REE251,45,47,7.38,92
1783930032,RAS254,45,47,7.38,92
1783930032,RME252,44,43,7.38,87
1783930032,RAS301,23,54,7.54,77
1783930032,RVE301,17,50,7.54,67
1783930032,REE305,28,39,7.54,67
1783930032,REC301,27,47,7.54,74
1783930032,REC302,20,32,7.54,52
1783930032,REC303,24,43,7.54,67
1783930032,REC351,47,45,7.54,92
1783930032,REC352,42,39,7.54,81
1783930032,REC353,43,48,7.54,91
1783930032,REC354,44,41,7.54,85
1783930032,ROE047,27,45,8.0,72
1783930032,RAS402,23,49,8.0,72
1783930032,REC401,22,32,8.0,54
1783930032,REC402,22,44,8.0,66
1783930032,REC403,21,60,8.0,81
1783930032,RCS406,19,54,8.0,73
1783930032,REC451,44,45,8.0,89
1783930032,REC452,45,47,8.0,92
1783930032,REC453,47,49,8.0,96
1783930032,RCS456,44,47,8.0,91
1783930032,RAS501,28,52,8.17,80
1783930032,RAS502,25,43,8.17,68
1783930032,REC501A,23,56,8.17,79
1783930032,REC502,25,42,8.17,67
1783930032,REC503,26,41,8.17,67
1783930032,REC051,24,56,8.17,80
1783930032,REC551,45,42,8.17,87
1783930032,REC552,48,47,8.17,95
1783930032,REC553,47,46,8.17,93
1783930032,REC554,44,47,8.17,91
1783930032,RAS601,30,53,8.0,83
1783930032,RUC601,27,51,8.0,78
1783930032,RIC603,22,47,8.0,69
1783930032,REC601,25,50,8.0,75
1783930032,REC602,23,48,8.0,71
1783930032,REC064,22,47,8.0,69
1783930032,REC651,43,45,8.0,88
1783930032,REC652,44,45,8.0,89
1783930032,RIC653,44,45,8.0,89
1783930032,RIC651,37,43,8.0,80
1783930032,ROE072,28,39,8.17,67
1783930032,REC072,28,41,8.17,69
1783930032,REC075,28,52,8.17,80
1783930032,REC701,25,48,8.17,73
1783930032,REC702,28,44,8.17,72
1783930032,REC751,46,48,8.17,94
1783930032,REC752,42,48,8.17,90
1783930032,REC753,82,0,8.17,82
1783930032,REC754,155,0,8.17,155
1783930033,RAS101,20,42,7.25,62
1783930033,RAS102,19,39,7.25,58
1783930033,RAS103,22,43,7.25,65
1783930033,RME101,22,31,7.25,53
1783930033,RCS101,27,46,7.25,73
1783930033,RAS152,40,42,7.25,82
1783930033,RME151,42,45,7.25,87
1783930033,RCS151,47,46,7.25,93
1783930033,RCE151,44,40,7.25,84
1783930033,RAS203,25,42,7.29,67
1783930033,RAS201,22,39,7.29,61
1783930033,REE201,23,56,7.29,79
1783930033,RAS204,25,21,7.29,46
1783930033,REC201,25,28,7.29,53
1783930033,RAS251,44,46,7.29,90
1783930033,REE251,47,47,7.29,94
1783930033,RAS254,45,47,7.29,92
1783930033,RME252,46,41,7.29,87
1783930033,RAS301,21,44,7.33,65
1783930033,RVE301,15,52,7.33,67
1783930033,REE305,26,32,7.33,58
1783930033,REC301,24,45,7.33,69
1783930033,REC302,23,42,7.33,65
1783930033,REC303,23,51,7.33,74
1783930033,REC351,40,36,7.33,76
1783930033,REC352,44,44,7.33,88
1783930033,REC353,49,44,7.33,93
1783930033,REC354,40,45,7.33,85
1783930033,ROE047,26,32,6.79,58
1783930033,RAS402,20,40,6.79,60
1783930033,REC401,22,32,6.79,54
1783930033,REC402,20,32,6.79,52
1783930033,REC403,19,35,6.79,54
1783930033,RCS406,21,41,6.79,62
1783930033,REC451,43,37,6.79,80
1783930033,REC452,39,42,6.79,81
1783930033,REC453,47,49,6.79,96
1783930033,RCS456,41,43,6.79,84
1783930033,RAS501,27,38,7.04,65
1783930033,RAS502,22,41,7.04,63
1783930033,REC501A,19,31,7.04,50
1783930033,REC502,26,27,7.04,53
1783930033,REC503,16,49,7.04,65
1783930033,REC051,15,47,7.04,62
1783930033,REC551,41,47,7.04,88
1783930033,REC552,45,42,7.04,87
1783930033,REC553,40,41,7.04,81
1783930033,REC554,40,47,7.04,87
1783930033,RAS601,27,47,7.46,74
1783930033,RUC601,24,45,7.46,69
1783930033,RIC603,20,42,7.46,62
1783930033,REC601,19,41,7.46,60
1783930033,REC602,25,46,7.46,71
1783930033,REC064,16,39,7.46,55
1783930033,REC651,43,44,7.46,87
1783930033,REC652,47,45,7.46,92
1783930033,RIC653,39,43,7.46,82
1783930033,RIC651,38,42,7.46,80
1783930033,ROE072,25,35,7.58,60
1783930033,REC072,27,46,7.58,73
1783930033,REC075,26,41,7.58,67
1783930033,REC701,23,35,7.58,58
1783930033,REC702,26,35,7.58,61
1783930033,REC751,46,46,7.58,92
1783930033,REC752,40,46,7.58,86
1783930033,REC753,80,0,7.58,80
1783930033,REC754,165,0,7.58,165
1783930034,RAS101,20,49,7.21,69
1783930034,RAS102,29,24,7.21,53
1783930034,RAS103,26,53,7.21,79
1783930034,RME101,24,27,7.21,51
1783930034,RCS101,21,37,7.21,58
1783930034,RAS152,48,48,7.21,96
1783930034,RME151,44,47,7.21,91
1783930034,RCS151,41,40,7.21,81
1783930034,RCE151,45,39,7.21,84
1783930034,RAS203,24,33,7.13,57
1783930034,RAS201,24,41,7.13,65
1783930034,REE201,23,45,7.13,68
1783930034,RAS204,26,41,7.13,67
1783930034,REC201,22,34,7.13,56
1783930034,RAS251,46,46,7.13,92
1783930034,REE251,46,48,7.13,94
1783930034,RAS254,49,47,7.13,96
1783930034,RME252,38,37,7.13,75
1783930034,RAS301,21,43,6.88,64
1783930034,RVE301,20,38,6.88,58
1783930034,REE305,26,46,6.88,72
1783930034,REC301,20,27,6.88,47
1783930034,REC302,20,29,6.88,49
1783930034,REC303,30,41,6.88,71
1783930034,REC351,39,41,6.88,80
1783930034,REC352,42,36,6.88,78
1783930034,REC353,50,49,6.88,99
1783930034,REC354,39,41,6.88,80
1783930034,ROE047,24,44,6.29,68
1783930034,RAS402,21,36,6.29,57
1783930034,REC401,20,33,6.29,53
1783930034,REC402,22,50,6.29,72
1783930034,REC403,17,47,6.29,64
1783930034,RCS406,10,21,6.29,31
1783930034,REC451,44,35,6.29,79
1783930034,REC452,37,48,6.29,85
1783930034,REC453,38,40,6.29,78
1783930034,RCS456,47,38,6.29,85
1783930034,RAS501,25,43,7.71,68
1783930034,RAS502,22,62,7.71,84
1783930034,REC501A,23,31,7.71,54
1783930034,REC502,27,36,7.71,63
1783930034,REC503,24,62,7.71,86
1783930034,REC051,20,46,7.71,66
1783930034,REC551,41,47,7.71,88
1783930034,REC552,46,43,7.71,89
1783930034,REC553,42,43,7.71,85
1783930034,REC554,40,47,7.71,87
1783930034,RAS601,27,48,7.5,75
1783930034,RUC601,26,47,7.5,73
1783930034,RIC603,17,41,7.5,58
1783930034,REC601,21,44,7.5,65
1783930034,REC602,25,47,7.5,72
1783930034,REC064,18,42,7.5,60
1783930034,REC651,44,43,7.5,87
1783930034,REC652,46,44,7.5,90
1783930034,RIC653,34,40,7.5,74
1783930034,RIC651,30,39,7.5,69
1783930034,ROE072,24,34,7.46,58
1783930034,REC072,25,38,7.46,63
1783930034,REC075,25,53,7.46,78
1783930034,REC701,22,24,7.46,46
1783930034,REC702,25,47,7.46,72
1783930034,REC751,44,46,7.46,90
1783930034,REC752,40,46,7.46,86
1783930034,REC753,80,0,7.46,80
1783930034,REC754,160,0,7.46,160
1783930036,RAS101,21,44,7.83,65
1783930036,RAS102,25,49,7.83,74
1783930036,RAS103,28,53,7.83,81
1783930036,RME101,21,42,7.83,63
1783930036,RCS101,21,35,7.83,56
1783930036,RAS152,46,44,7.83,90
1783930036,RME151,41,44,7.83,85
1783930036,RCS151,41,40,7.83,81
1783930036,RCE151,46,40,7.83,86
1783930036,RAS203,26,49,7.25,75
1783930036,RAS201,15,34,7.25,49
1783930036,REE201,27,47,7.25,74
1783930036,RAS204,21,33,7.25,54
1783930036,REC201,28,25,7.25,53
1783930036,RAS251,44,46,7.25,90
1783930036,REE251,47,49,7.25,96
1783930036,RAS254,45,45,7.25,90
1783930036,RME252,44,40,7.25,84
1783930036,RAS301,28,57,7.5,85
1783930036,RVE301,17,32,7.5,49
1783930036,REE305,25,37,7.5,62
1783930036,REC301,24,37,7.5,61
1783930036,REC302,23,35,7.5,58
1783930036,REC303,28,55,7.5,83
1783930036,REC351,40,42,7.5,82
1783930036,REC352,38,35,7.5,73
1783930036,REC353,43,48,7.5,91
1783930036,REC354,39,43,7.5,82
1783930036,ROE047,26,39,6.67,65
1783930036,RAS402,16,28,6.67,44
1783930036,REC401,27,37,6.67,64
1783930036,REC402,24,49,6.67,73
1783930036,REC403,20,39,6.67,59
1783930036,RCS406,19,21,6.67,40
1783930036,REC451,45,40,6.67,85
1783930036,REC452,44,47,6.67,91
1783930036,REC453,43,46,6.67,89
1783930036,RCS456,44,40,6.67,84
1783930036,RAS501,25,35,7.17,60
1783930036,RAS502,23,37,7.17,60
1783930036,REC501A,19,45,7.17,64
1783930036,REC502,19,31,7.17,50
1783930036,REC503,23,38,7.17,61
1783930036,REC051,21,43,7.17,64
1783930036,REC551,42,47,7.17,89
1783930036,REC552,45,42,7.17,87
1783930036,REC553,42,42,7.17,84
1783930036,REC554,41,47,7.17,88
1783930036,RAS601,28,48,7.58,76
1783930036,RUC601,23,44,7.58,67
1783930036,RIC603,17,40,7.58,57
1783930036,REC601,27,47,7.58,74
1783930036,REC602,23,44,7.58,67
1783930036,REC064,19,41,7.58,60
1783930036,REC651,42,44,7.58,86
1783930036,REC652,45,45,7.58,90
1783930036,RIC653,40,43,7.58,83
1783930036,RIC651,45,45,7.58,90
1783930036,ROE072,25,25,7.25,50
1783930036,REC072,23,27,7.25,50
1783930036,REC075,24,50,7.25,74
1783930036,REC701,22,32,7.25,54
1783930036,REC702,24,34,7.25,58
1783930036,REC751,42,48,7.25,90
1783930036,REC752,38,48,7.25,86
1783930036,REC753,80,0,7.25,80
1783930036,REC754,170,0,7.25,170
1783930038,RAS101,17,36,7.08,53
1783930038,RAS102,20,23,7.08,43
1783930038,RAS103,23,48,7.08,71
1783930038,RME101,24,46,7.08,70
1783930038,RCS101,20,44,7.08,64
1783930038,RAS152,42,40,7.08,82
1783930038,RME151,44,44,7.08,88
1783930038,RCS151,40,42,7.08,82
1783930038,RCE151,43,39,7.08,82
1783930038,RAS203,19,30,6.5,49
1783930038,RAS201,15,33,6.5,48
1783930038,REE201,20,30,6.5,50
1783930038,RAS204,19,48,6.5,67
1783930038,REC201,18,36,6.5,54
1783930038,RAS251,40,45,6.5,85
1783930038,REE251,44,47,6.5,91
1783930038,RAS254,45,45,6.5,90
1783930038,RME252,42,38,6.5,80
1783930038,RAS301,15,26,5.88,41
1783930038,RVE301,18,30,5.88,48
1783930038,REE305,24,53,5.88,77
1783930038,REC301,22,24,5.88,46
1783930038,REC302,17,31,5.88,48
1783930038,REC303,16,48,5.88,64
1783930038,REC351,40,38,5.88,78
1783930038,REC352,34,35,5.88,69
1783930038,REC353,36,36,5.88,72
1783930038,REC354,30,35,5.88,65
1783930038,ROE047,18,44,6.63,62
1783930038,RAS402,18,44,6.63,62
1783930038,REC401,19,38,6.63,57
1783930038,REC402,16,31,6.63,47
1783930038,REC403,17,46,6.63,63
1783930038,RCS406,13,43,6.63,56
1783930038,REC451,37,38,6.63,75
1783930038,REC452,42,45,6.63,87
1783930038,REC453,35,38,6.63,73
1783930038,RCS456,30,42,6.63,72
1783930038,RAS501,22,40,7.33,62
1783930038,RAS502,23,47,7.33,70
1783930038,REC501A,15,35,7.33,50
1783930038,REC502,18,53,7.33,71
1783930038,REC503,13,56,7.33,69
1783930038,REC051,13,47,7.33,60
1783930038,REC551,36,36,7.33,72
1783930038,REC552,42,37,7.33,79
1783930038,REC553,38,38,7.33,76
1783930038,REC554,35,37,7.33,72
1783930038,RAS601,28,47,7.0,75
1783930038,RUC601,25,45,7.0,70
1783930038,RIC603,13,36,7.0,49
1783930038,REC601,25,45,7.0,70
1783930038,REC602,15,38,7.0,53
1783930038,REC064,16,38,7.0,54
1783930038,REC651,40,40,7.0,80
1783930038,REC652,35,39,7.0,74
1783930038,RIC653,30,37,7.0,67
1783930038,RIC651,30,37,7.0,67
1783930038,ROE072,22,39,6.96,61
1783930038,REC072,28,46,6.96,74
1783930038,REC075,26,33,6.96,59
1783930038,REC701,10,30,6.96,40
1783930038,REC702,26,46,6.96,72
1783930038,REC751,44,42,6.96,86
1783930038,REC752,39,42,6.96,81
1783930038,REC753,79,0,6.96,79
1783930038,REC754,150,0,6.96,150
1783930039,RAS101,18,30,6.75,48
1783930039,RAS102,24,32,6.75,56
1783930039,RAS103,25,34,6.75,59
1783930039,RME101,18,51,6.75,69
1783930039,RCS101,21,45,6.75,66
1783930039,RAS152,46,42,6.75,88
1783930039,RME151,40,47,6.75,87
1783930039,RCS151,41,39,6.75,80
1783930039,RCE151,44,39,6.75,83
1783930039,RAS203,15,31,6.46,46
1783930039,RAS201,15,27,6.46,42
1783930039,REE201,19,31,6.46,50
1783930039,RAS204,25,46,6.46,71
1783930039,REC201,22,30,6.46,52
1783930039,RAS251,42,46,6.46,88
1783930039,REE251,46,49,6.46,95
1783930039,RAS254,45,45,6.46,90
1783930039,RME252,42,39,6.46,81
1783930039,RAS301,13,10,4.63,23
1783930039,RVE301,19,34,4.63,53
1783930039,REE305,23,23,4.63,46
1783930039,REC301,18,36,4.63,54
1783930039,REC302,18,26,4.63,44
1783930039,REC303,15,29,4.63,44
1783930039,REC351,38,38,4.63,76
1783930039,REC352,42,36,4.63,78
1783930039,REC353,42,35,4.63,77
1783930039,REC354,42,37,4.63,79
1783930039,ROE047,21,43,6.25,64
1783930039,RAS402,20,48,6.25,68
1783930039,REC401,15,39,6.25,54
1783930039,REC402,12,28,6.25,40
1783930039,REC403,15,36,6.25,51
1783930039,RCS406,13,33,6.25,46
1783930039,REC451,39,35,6.25,74
1783930039,REC452,38,41,6.25,79
1783930039,REC453,41,44,6.25,85
1783930039,RCS456,41,43,6.25,84
1783930039,RAS501,25,41,6.33,66
1783930039,RAS502,23,43,6.33,66
1783930039,REC501A,15,43,6.33,58
1783930039,REC502,17,35,6.33,52
1783930039,REC503,12,29,6.33,41
1783930039,REC051,12,43,6.33,55
1783930039,REC551,31,40,6.33,71
1783930039,REC552,44,38,6.33,82
1783930039,REC553,35,37,6.33,72
1783930039,REC554,30,36,6.33,66
1783930039,RAS601,27,44,6.96,71
1783930039,RUC601,23,41,6.96,64
1783930039,RIC603,15,36,6.96,51
1783930039,REC601,19,38,6.96,57
1783930039,REC602,22,40,6.96,62
1783930039,REC064,15,36,6.96,51
1783930039,REC651,44,42,6.96,86
1783930039,REC652,44,42,6.96,86
1783930039,RIC653,39,41,6.96,80
1783930039,RIC651,33,39,6.96,72
1783930039,ROE072,22,28,7.13,50
1783930039,REC072,28,32,7.13,60
1783930039,REC075,24,43,7.13,67
1783930039,REC701,18,30,7.13,48
1783930039,REC702,24,46,7.13,70
1783930039,REC751,44,42,7.13,86
1783930039,REC752,37,42,7.13,79
1783930039,REC753,75,0,7.13,75
1783930039,REC754,165,0,7.13,165
1783930040,RAS101,16,45,7.29,61
1783930040,RAS102,20,41,7.29,61
1783930040,RAS103,23,40,7.29,63
1783930040,RME101,18,46,7.29,64
1783930040,RCS101,24,33,7.29,57
1783930040,RAS152,42,40,7.29,82
1783930040,RME151,40,45,7.29,85
1783930040,RCS151,44,45,7.29,89
1783930040,RCE151,45,38,7.29,83
1783930040,RAS203,26,36,7.5,62
1783930040,RAS201,21,46,7.5,67
1783930040,REE201,22,39,7.5,61
1783930040,RAS204,23,44,7.5,67
1783930040,REC201,20,43,7.5,63
1783930040,RAS251,42,45,7.5,87
1783930040,REE251,45,48,7.5,93
1783930040,RAS254,45,47,7.5,92
1783930040,RME252,42,38,7.5,80
1783930040,RAS301,19,26,6.21,45
1783930040,RVE301,18,43,6.21,61
1783930040,REE305,21,31,6.21,52
1783930040,REC301,19,23,6.21,42
1783930040,REC302,18,32,6.21,50
1783930040,REC303,18,48,6.21,66
1783930040,REC351,43,44,6.21,87
1783930040,REC352,38,33,6.21,71
1783930040,REC353,36,40,6.21,76
1783930040,REC354,35,37,6.21,72
1783930040,ROE047,25,45,7.08,70
1783930040,RAS402,20,35,7.08,55
1783930040,REC401,16,53,7.08,69
1783930040,REC402,20,36,7.08,56
1783930040,REC403,22,42,7.08,64
1783930040,RCS406,19,38,7.08,57
1783930040,REC451,40,35,7.08,75
1783930040,REC452,40,43,7.08,83
1783930040,REC453,46,49,7.08,95
1783930040,RCS456,41,43,7.08,84
1783930040,RAS501,29,40,7.21,69
1783930040,RAS502,23,45,7.21,68
1783930040,REC501A,18,45,7.21,63
1783930040,REC502,18,44,7.21,62
1783930040,REC503,14,49,7.21,63
1783930040,REC051,20,46,7.21,66
1783930040,REC551,34,42,7.21,76
1783930040,REC552,44,37,7.21,81
1783930040,REC553,35,38,7.21,73
1783930040,REC554,33,43,7.21,76
1783930040,RAS601,28,49,7.29,77
1783930040,RUC601,23,45,7.29,68
1783930040,RIC603,16,40,7.29,56
1783930040,REC601,19,42,7.29,61
1783930040,REC602,26,47,7.29,73
1783930040,REC064,15,40,7.29,55
1783930040,REC651,43,42,7.29,85
1783930040,REC652,45,43,7.29,88
1783930040,RIC653,39,41,7.29,80
1783930040,RIC651,40,41,7.29,81
1783930040,ROE072,22,43,7.75,65
1783930040,REC072,29,41,7.75,70
1783930040,REC075,26,40,7.75,66
1783930040,REC701,26,42,7.75,68
1783930040,REC702,26,43,7.75,69
1783930040,REC751,47,44,7.75,91
1783930040,REC752,39,44,7.75,83
1783930040,REC753,81,0,7.75,81
1783930040,REC754,170,0,7.75,170
1783930041,RAS101,20,51,8.17,71
1783930041,RAS102,28,56,8.17,84
1783930041,RAS103,21,39,8.17,60
1783930041,RME101,27,48,8.17,75
1783930041,RCS101,24,36,8.17,60
1783930041,RAS152,48,47,8.17,95
1783930041,RME151,46,44,8.17,90
1783930041,RCS151,44,44,8.17,88
1783930041,RCE151,44,39,8.17,83
1783930041,RAS203,20,63,8.42,83
1783930041,RAS201,15,56,8.42,71
1783930041,REE201,26,59,8.42,85
1783930041,RAS204,24,39,8.42,63
1783930041,REC201,19,51,8.42,70
1783930041,RAS251,40,46,8.42,86
1783930041,REE251,45,48,8.42,93
1783930041,RAS254,45,45,8.42,90
1783930041,RME252,43,36,8.42,79
1783930041,RAS301,23,37,7.75,60
1783930041,RVE301,21,51,7.75,72
1783930041,REE305,27,41,7.75,68
1783930041,REC301,25,43,7.75,68
1783930041,REC302,22,57,7.75,79
1783930041,REC303,23,55,7.75,78
1783930041,REC351,44,36,7.75,80
1783930041,REC352,36,44,7.75,80
1783930041,REC353,39,45,7.75,84
1783930041,REC354,39,44,7.75,83
1783930041,ROE047,28,49,7.79,77
1783930041,RAS402,17,52,7.79,69
1783930041,REC401,25,42,7.79,67
1783930041,REC402,24,60,7.79,84
1783930041,REC403,23,39,7.79,62
1783930041,RCS406,21,48,7.79,69
1783930041,REC451,40,40,7.79,80
1783930041,REC452,43,45,7.79,88
1783930041,REC453,42,46,7.79,88
1783930041,RCS456,41,38,7.79,79
1783930041,RAS501,28,48,8.21,76
1783930041,RAS502,24,52,8.21,76
1783930041,REC501A,19,55,8.21,74
1783930041,REC502,26,50,8.21,76
1783930041,REC503,26,49,8.21,75
1783930041,REC051,24,50,8.21,74
1783930041,REC551,38,44,8.21,82
1783930041,REC552,48,43,8.21,91
1783930041,REC553,44,42,8.21,86
1783930041,REC554,37,44,8.21,81
1783930041,RAS601,28,55,8.21,83
1783930041,RUC601,26,53,8.21,79
1783930041,RIC603,19,48,8.21,67
1783930041,REC601,27,54,8.21,81
1783930041,REC602,27,54,8.21,81
1783930041,REC064,20,49,8.21,69
1783930041,REC651,45,44,8.21,89
1783930041,REC652,45,44,8.21,89
1783930041,RIC653,40,42,8.21,82
1783930041,RIC651,30,39,8.21,69
1783930041,ROE072,23,37,7.88,60
1783930041,REC072,23,46,7.88,69
1783930041,REC075,24,38,7.88,62
1783930041,REC701,23,40,7.88,63
1783930041,REC702,24,50,7.88,74
1783930041,REC751,42,50,7.88,92
1783930041,REC752,39,50,7.88,89
1783930041,REC753,88,0,7.88,88
1783930041,REC754,180,0,7.88,180
1783930042,RAS101,17,40,6.13,57
1783930042,RAS102,19,28,6.13,47
1783930042,RAS103,20,29,6.13,49
1783930042,RME101,20,27,6.13,47
1783930042,RCS101,24,35,6.13,59
1783930042,RAS152,41,39,6.13,80
1783930042,RME151,42,46,6.13,88
1783930042,RCS151,44,44,6.13,88
1783930042,RCE151,42,39,6.13,81
1783930042,RAS203,18,31,6.67,49
1783930042,RAS201,17,42,6.67,59
1783930042,REE201,25,46,6.67,71
1783930042,RAS204,19,41,6.67,60
1783930042,REC201,17,26,6.67,43
1783930042,RAS251,48,45,6.67,93
1783930042,REE251,47,47,6.67,94
1783930042,RAS254,42,47,6.67,89
1783930042,RME252,45,35,6.67,80
1783930042,RAS301,18,35,6.63,53
1783930042,RVE301,14,32,6.63,46
1783930042,REE305,24,48,6.63,72
1783930042,REC301,22,37,6.63,59
1783930042,REC302,16,42,6.63,58
1783930042,REC303,20,46,6.63,66
1783930042,REC351,42,37,6.63,79
1783930042,REC352,34,39,6.63,73
1783930042,REC353,43,41,6.63,84
1783930042,REC354,38,37,6.63,75
1783930042,ROE047,21,41,4.42,62
1783930042,RAS402,14,22,4.42,36
1783930042,REC401,17,24,4.42,41
1783930042,REC402,17,32,4.42,49
1783930042,REC403,17,26,4.42,43
1783930042,RCS406,18,21,4.42,39
1783930042,REC451,38,38,4.42,76
1783930042,REC452,42,45,4.42,87
1783930042,REC453,42,46,4.42,88
1783930042,RCS456,41,37,4.42,78
1783930042,RAS501,23,40,7.13,63
1783930042,RAS502,23,46,7.13,69
1783930042,REC501A,24,44,7.13,68
1783930042,REC502,22,40,7.13,62
1783930042,REC503,19,42,7.13,61
1783930042,REC051,20,33,7.13,53
1783930042,REC551,44,43,7.13,87
1783930042,REC552,46,39,7.13,85
1783930042,REC553,39,38,7.13,77
1783930042,REC554,43,44,7.13,87
1783930042,RAS601,28,45,7.25,73
